1789068712.490451301,2177, 10.31, 0
1789068714.534997638,2171, 10.24, 0
1789068716.557010153,2177, 10.32, 0
1789068718.592283736,2177, 10.18, 0
1789068720.623889141,2177, 10.25, 0
1789068722.652749486,2177, 10.23, 0
1789068724.680687170,2177, 10.26, 0
1789068726.709500478,2177, 10.31, 0
1789068728.739943875,2171, 10.27, 0
1789068730.769362532,2177, 10.38, 0
1789068732.799056397,2177, 10.35, 0
1789068734.828934288,2177, 10.82, 0
1789068736.919685305,208, 6.03, 0
1789068738.952752892,208, 5.83, 0
1789068740.986097369,208, 5.38, 0
1789068743.018486801,208, 5.31, 0
1789068745.051747413,208, 5.29, 0
1789068747.084993758,208, 5.28, 0
1789068749.118548516,208, 5.24, 0
1789068751.151409092,208, 5.26, 0
1789068753.184359053,208, 5.32, 0
1789068755.216197541,208, 5.27, 0
1789068757.278835936,208, 5.30, 0
1789068759.313697510,214, 5.35, 0
1789068761.347954904,208, 5.25, 0
1789068763.381407285,208, 5.32, 0
1789068765.415354347,208, 5.22, 0
1789068767.448713933,208, 5.27, 0
1789068769.481521193,208, 5.25, 0
1789068771.514531459,208, 5.22, 0
1789068773.548310287,208, 5.28, 0
1789068775.581040592,208, 5.34, 0
1789068777.614073812,208, 5.28, 0
1789068779.647228846,208, 5.22, 0
1789068781.680922674,208, 5.32, 0
1789068783.713510587,208, 5.25, 0
1789068785.746704924,208, 5.19, 0
1789068787.781299603,208, 5.26, 0
1789068789.817244100,208, 5.30, 0
1789068791.850172114,208, 5.21, 0
1789068793.884961949,208, 5.22, 0
1789068795.917198722,208, 5.31, 0
1789068797.950001231,208, 5.19, 0
1789068799.983825161,208, 5.18, 0
1789068802.015813375,208, 5.21, 0
1789068804.049010698,208, 5.16, 0
1789068806.079726505,208, 5.18, 0
1789068808.113082877,208, 5.29, 0
1789068810.148480329,208, 5.40, 0
1789068812.180567316,208, 5.31, 0
1789068814.213960568,208, 5.33, 0
1789068816.246017433,208, 5.35, 0
1789068818.278846899,208, 5.41, 0
1789068820.312638167,208, 5.33, 0
1789068822.345467096,208, 5.35, 0
1789068824.377907267,208, 5.58, 0
1789068826.410480634,208, 5.46, 0
1789068828.442475180,208, 5.47, 0
1789068830.476616694,208, 5.47, 0
1789068832.509577533,208, 5.67, 0
1789068834.544510860,208, 5.41, 0
1789068836.578607031,208, 5.51, 0
1789068838.613563260,208, 5.27, 0
1789068840.645688864,208, 5.28, 0
1789068842.680231340,208, 5.32, 0
1789068844.712704565,208, 5.26, 0
1789068846.744930315,208, 5.30, 0
1789068848.776623963,208, 5.19, 0
1789068850.809140150,208, 5.18, 0
1789068852.841723740,214, 5.21, 0
1789068854.875034316,214, 5.18, 0
1789068856.910735236,208, 5.20, 0
1789068858.943336090,208, 5.20, 0
1789068860.975410972,208, 5.29, 0
1789068863.024056758,2177, 10.29, 0
1789068865.050787895,2177, 10.34, 0
1789068867.075317782,2177, 10.48, 0
1789068869.102247454,2177, 10.36, 0
1789068871.125880965,2177, 10.39, 0
1789068873.154469457,2171, 10.55, 0
1789068875.184650982,2171, 11.36, 13
1789068877.217987283,2171, 11.59, 13
1789068879.277703144,2177, 10.45, 1
1789068881.306566530,2177, 10.37, 0
1789068883.334320984,2177, 10.41, 0
1789068885.363293272,2177, 10.35, 0
1789068887.390698950,2177, 10.38, 0
1789068889.418754319,2177, 10.36, 0
