1789076361.574499056,2184, 11.15, 0
1789076363.609039945,2184, 23.76, 0
1789076365.664043953,2184, 25.09, 86
1789076367.709513460,2184, 24.79, 89
1789076369.754729622,2184, 25.95, 91
1789076371.795857874,2184, 24.92, 80
1789076373.838372856,2184, 25.26, 91
1789076375.885675309,2184, 24.90, 90
1789076377.927310992,2184, 24.14, 90
1789076379.973202997,2184, 22.13, 91
1789076382.011772125,2184, 22.22, 87
1789076384.057486845,2184, 22.45, 88
1789076386.100317171,2184, 22.55, 91
1789076388.140652430,2184, 22.48, 91
1789076390.185603529,2184, 22.53, 90
1789076392.228016040,2184, 22.61, 89
1789076394.269590936,2184, 22.49, 91
1789076396.305828708,2184, 22.74, 89
1789076398.356084307,2184, 22.95, 88
1789076400.399809252,2184, 22.98, 91
1789076402.452467382,2177, 25.23, 83
1789076404.495467346,2184, 23.09, 90
1789076406.526753406,2184, 22.45, 90
1789076408.572546476,2184, 23.72, 89
1789076410.640652340,2184, 23.90, 94
1789076412.686534571,2177, 23.90, 96
1789076414.720784642,2177, 24.65, 85
1789076416.800312767,2177, 24.29, 96
1789076418.846862714,2177, 24.92, 96
1789076420.885631097,2177, 25.06, 96
1789076422.924218053,2184, 23.90, 80
1789076424.966735665,2177, 23.86, 79
1789076426.995322371,2177, 23.73, 93
1789076429.040021810,2177, 27.24, 80
1789076431.097609480,2177, 27.76, 77
1789076433.133536969,2177, 27.99, 92
1789076435.188662783,2177, 27.04, 88
1789076437.233940317,2177, 27.44, 80
1789076439.290776935,2177, 24.44, 80
1789076441.348071979,2177, 25.72, 81
1789076443.405063692,2177, 27.08, 91
1789076445.472936123,2177, 27.84, 91
1789076447.529875092,2177, 28.04, 95
1789076449.586320427,2177, 28.16, 96
1789076451.641220083,2177, 24.90, 96
1789076453.681011809,2177, 24.95, 92
1789076455.731957515,2177, 26.35, 96
1789076457.782163539,2177, 27.65, 96
1789076459.825495915,2177, 24.38, 96
1789076461.876128873,2177, 24.07, 96
1789076463.929649579,2177, 23.93, 81
1789076465.976485515,2177, 24.70, 81
1789076468.026983356,2177, 24.09, 84
1789076470.073328421,2177, 24.06, 93
1789076472.105501104,2177, 23.98, 93
1789076474.149573334,2177, 23.71, 92
1789076476.189326914,2177, 24.05, 93
1789076478.226060963,2184, 12.61, 0
1789076480.264842712,2184, 14.65, 96
1789076482.283492337,2184, 14.52, 96
1789076484.315296848,2184, 14.56, 96
1789076486.347518105,2177, 23.36, 96
1789076488.382317749,2184, 21.89, 96
1789076490.420763267,2177, 24.24, 96
1789076492.456691906,2177, 24.29, 96
1789076494.485424319,2177, 22.48, 96
1789076496.523313103,2177, 26.89, 96
1789076498.566096492,2184, 14.61, 0
